dataset,key_0,symbol,direction,contracts,entry_time,entry_price,exit_time,exit_price,stop_price,target_price,exit_reason,pnl_gross,commission,pnl_net,initial_risk_dollars,r_multiple,bars_held,reason,or_size,atr20,range_so_far,expansion_ratio,dist_vwap,vwap_slope,ema200_slope,making_hh,making_ll,rel_volume,vwap,ema_trend,close,lado,dist_vwap_favor,pendiente_vwap,pendiente_ema200,sobre_vwap,sobre_ema200,estructura_previa,or_size_b,atr20_b,rango_acum_b,expansion_b,dist_vwap_b,rel_volume_b,day_range,day_eff,day_dir,vol_dia,tipo_dia,vs_dia
B_completo,2025-09-03,MNQ,1,1,2025-09-03 10:02:00,23415.5,2025-09-03 10:44:00,23509.0,23368.75,23509.0,target,187.0,1.58,185.42,93.5,1.983,43,vwap_liq_rejection_long,68.25,22.5375,68.25,1.0,17.438746400384844,1.586382338158728,48.98143129058735,True,True,1.7017247210010145,23398.061253599615,23255.617682505228,23415.5,long,17.438746400384844,a favor,a favor,a favor,a favor,mixta,bajo,alto,bajo,bajo,bajo,alto,207.75,0.021660649819494584,1.0,media,lateral,a favor del día
B_completo,2025-09-03,MNQ,1,1,2025-09-03 13:13:00,23452.0,2025-09-03 13:35:00,23408.0,23408.25,23539.5,stop,-88.0,1.58,-89.58,87.5,-1.024,23,vwap_liq_rejection_long,68.25,8.75,156.25,2.2893772893772892,16.923720064816735,-0.05318897924371413,2.8156047743032104,True,False,1.8821147245474974,23435.076279935183,23409.728329319034,23452.0,long,16.923720064816735,en contra,a favor,a favor,a favor,a favor,bajo,bajo,medio,alto,bajo,alto,207.75,0.021660649819494584,1.0,media,lateral,a favor del día
B_completo,2025-09-08,MNQ,-1,2,2025-09-08 13:07:00,23786.0,2025-09-08 13:26:00,23817.0,23816.5,23725.0,stop,-124.0,3.16,-127.16,122.0,-1.042,20,vwap_liq_rejection_short,105.25,9.0125,116.75,1.1092636579572446,-54.32285597770169,-1.1762538805887743,-3.66603900514383,False,True,1.7730478652644261,23840.8228559777,23815.726488542812,23786.5,short,54.32285597770169,a favor,a favor,a favor,a favor,a favor,medio,bajo,bajo,medio,alto,alto,129.5,0.02702702702702703,1.0,baja,lateral,contra el día
B_completo,2025-09-08,MNQ,-1,2,2025-09-08 13:48:00,23794.0,2025-09-08 14:23:00,23818.5,23818.0,23746.0,stop,-98.0,3.16,-101.16,96.0,-1.054,36,vwap_liq_rejection_short,105.25,6.625,116.75,1.1092636579572446,-42.99504947913374,-0.632901657212642,-2.6845306336872454,False,False,1.593984962406015,23837.745049479134,23810.731205604043,23794.75,short,42.99504947913374,a favor,a favor,a favor,a favor,mixta,medio,bajo,bajo,medio,alto,alto,129.5,0.02702702702702703,1.0,baja,lateral,contra el día
B_completo,2025-09-08,MNQ,-1,3,2025-09-08 15:13:00,23780.0,2025-09-08 15:42:00,23798.0,23797.75,23744.5,stop,-108.0,4.74,-112.74,106.5,-1.059,30,vwap_liq_rejection_short,105.25,6.4125,125.75,1.1947743467933492,-51.065915068193135,-0.6441825937945396,-2.7264951732286136,False,True,2.5849887789876154,23831.315915068193,23802.49393677117,23780.25,short,51.065915068193135,a favor,a favor,a favor,a favor,a favor,medio,bajo,medio,medio,alto,alto,129.5,0.02702702702702703,1.0,baja,lateral,contra el día
B_completo,2025-09-09,MNQ,-1,1,2025-09-09 10:33:00,23795.0,2025-09-09 12:17:00,23830.0,23829.75,23725.5,stop,-70.0,1.58,-71.58,69.5,-1.03,105,vwap_liq_rejection_short,56.5,12.8625,76.75,1.3584070796460177,-26.55439539459985,-1.3498883410538838,3.3162310425759642,False,False,1.1900955014908603,23821.3043953946,23807.73595218467,23794.75,short,26.55439539459985,a favor,en contra,a favor,a favor,mixta,bajo,medio,bajo,medio,medio,bajo,161.25,0.29147286821705426,1.0,baja,mixto,contra el día
B_completo,2025-09-09,MNQ,1,3,2025-09-09 15:04:00,23845.5,2025-09-09 15:50:00,23850.5,23826.25,23884.0,session_flatten,30.0,4.74,25.26,115.5,0.219,47,vwap_liq_rejection_long,56.5,5.0875,131.25,2.3230088495575223,39.70645968871395,0.38302266216487624,3.6354825345333666,True,False,1.1238544696262964,23806.043540311286,23827.595647214705,23845.75,long,39.70645968871395,a favor,a favor,a favor,a favor,a favor,bajo,bajo,medio,alto,medio,bajo,161.25,0.29147286821705426,1.0,baja,mixto,a favor del día
B_completo,2025-09-10,MNQ,1,1,2025-09-10 10:03:00,23952.0,2025-09-10 12:24:00,23904.0,23904.25,24047.5,stop,-96.0,1.58,-97.58,95.5,-1.022,142,vwap_liq_rejection_long,110.0,20.625,110.0,1.0,12.713995825415623,-3.0330522033764282,24.09596600973964,False,True,1.1360751035680878,23938.786004174584,23866.599677852893,23951.5,long,12.713995825415623,en contra,a favor,a favor,a favor,en contra,medio,alto,bajo,bajo,bajo,bajo,219.25,0.5324971493728621,-1.0,media,tendencial,contra el día
B_completo,2025-09-10,MNQ,-1,1,2025-09-10 13:24:00,23897.0,2025-09-10 15:10:00,23824.5,23933.25,23824.5,target,145.0,1.58,143.42,72.5,1.978,107,vwap_liq_rejection_short,110.0,7.35,110.0,1.0,-48.692961386739626,-0.8239832314538944,-1.1604522801972053,False,True,2.0658571861020483,23945.69296138674,23924.85319381903,23897.0,short,48.692961386739626,a favor,a favor,a favor,a favor,a favor,medio,bajo,bajo,bajo,alto,alto,219.25,0.5324971493728621,-1.0,media,tendencial,a favor del día
B_completo,2025-09-11,MNQ,1,1,2025-09-11 10:08:00,24225.0,2025-09-11 10:15:00,24191.0,24191.25,24292.5,stop,-68.0,1.58,-69.58,67.5,-1.031,8,vwap_liq_rejection_long,86.75,14.0625,88.5,1.0201729106628241,29.83854166666788,3.6088478915662563,76.63497669655408,True,False,2.598794373744139,24196.411458333332,23971.61105728111,24226.25,long,29.83854166666788,a favor,a favor,a favor,a favor,a favor,bajo,medio,bajo,bajo,medio,alto,137.5,0.4109090909090909,1.0,baja,mixto,a favor del día
B_completo,2025-09-11,MNQ,1,2,2025-09-11 10:19:00,24206.5,2025-09-11 10:20:00,24179.0,24179.5,24260.5,stop,-110.0,3.16,-113.16,108.0,-1.048,2,vwap_liq_rejection_long,86.75,13.4625,89.75,1.0345821325648414,4.900660369108664,1.1668284434636007,72.58102679803778,True,False,1.337579617834395,24198.34933963089,23995.876526592754,24203.25,long,4.900660369108664,a favor,a favor,a favor,a favor,a favor,bajo,medio,bajo,bajo,bajo,medio,137.5,0.4109090909090909,1.0,baja,mixto,a favor del día
B_completo,2025-09-11,MNQ,1,1,2025-09-11 10:34:00,24209.5,2025-09-11 11:19:00,24266.0,24181.25,24266.0,target,113.0,1.58,111.42,56.5,1.972,46,vwap_liq_rejection_long,86.75,11.9875,89.75,1.0345821325648414,15.312598363238067,0.17381811388986534,61.96383555518332,False,True,2.066115702479339,24198.187401636762,24023.603550978267,24213.5,long,15.312598363238067,a favor,a favor,a favor,a favor,en contra,bajo,medio,bajo,bajo,bajo,alto,137.5,0.4109090909090909,1.0,baja,mixto,a favor del día
B_completo,2025-09-11,MNQ,1,7,2025-09-11 14:13:00,24259.5,2025-09-11 14:15:00,24252.0,24252.5,24273.5,stop,-105.0,11.06,-116.06,98.0,-1.184,3,vwap_liq_rejection_long,86.75,4.4625,137.5,1.585014409221902,30.39393390674377,0.5284165008852142,9.6771071844596,True,False,1.3333333333333333,24230.356066093256,24225.83060426626,24260.75,long,30.39393390674377,a favor,a favor,a favor,a favor,a favor,bajo,bajo,medio,alto,medio,medio,137.5,0.4109090909090909,1.0,baja,mixto,a favor del día
B_completo,2025-09-12,MNQ,1,1,2025-09-12 10:23:00,24304.0,2025-09-12 14:53:00,24393.0,24259.5,24393.0,target,178.0,1.58,176.42,89.0,1.982,271,vwap_liq_rejection_long,61.5,9.45,72.0,1.170731707317073,30.77246461975301,3.3668667379060935,7.153841795476183,True,False,4.071069911162612,24272.227535380247,24258.508731318074,24303.0,long,30.77246461975301,a favor,a favor,a favor,a favor,a favor,bajo,bajo,bajo,medio,medio,alto,161.25,0.5364341085271318,1.0,baja,tendencial,a favor del día
B_completo,2025-09-15,MNQ,1,3,2025-09-15 10:27:00,24486.5,2025-09-15 11:50:00,24518.5,24470.5,24518.5,target,192.0,4.74,187.26,96.0,1.951,84,vwap_liq_rejection_long,84.75,8.7375,94.25,1.112094395280236,16.71951245254604,1.548458271434356,28.800842192005803,False,True,1.3322098167263534,24469.280487547454,24407.002395160955,24486.0,long,16.71951245254604,a favor,a favor,a favor,a favor,en contra,bajo,bajo,bajo,medio,bajo,medio,133.75,0.9476635514018692,1.0,baja,tendencial,a favor del día
B_completo,2025-09-17,MNQ,-1,1,2025-09-17 10:30:00,24438.5,2025-09-17 14:01:00,24475.0,24474.5,24366.5,stop,-73.0,1.58,-74.58,72.0,-1.036,212,vwap_liq_rejection_short,78.75,9.9375,103.75,1.3174603174603174,-45.542291071593354,-3.229624856798182,-16.098332802059304,False,True,1.3624661398285165,24484.292291071593,24509.685845259246,24438.75,short,45.542291071593354,a favor,a favor,a favor,a favor,a favor,bajo,bajo,bajo,medio,alto,medio,309.0,0.2127831715210356,-1.0,alta,lateral,a favor del día
B_completo,2025-09-18,MNQ,1,5,2025-09-18 13:02:00,24790.5,2025-09-18 13:20:00,24780.0,24780.25,24811.0,stop,-105.0,7.9,-112.9,102.5,-1.101,19,vwap_liq_rejection_long,114.75,5.2,217.0,1.8910675381263617,57.682947422017605,0.7000542572750419,20.793331472785212,True,False,1.1804326730977794,24732.567052577982,24726.355600216797,24790.25,long,57.682947422017605,a favor,a favor,a favor,a favor,a favor,medio,bajo,alto,alto,alto,bajo,217.0,0.15092165898617513,1.0,media,lateral,a favor del día
B_completo,2025-09-19,MNQ,-1,1,2025-09-19 10:46:00,24753.0,2025-09-19 12:04:00,24792.0,24791.5,24676.0,stop,-78.0,1.58,-79.58,77.0,-1.034,79,vwap_liq_rejection_short,78.75,9.725,78.75,1.0,-23.07493269790575,-0.7868318992659624,5.852012854888017,False,True,1.1038081580624601,24776.574932697906,24758.256858378998,24753.5,short,23.07493269790575,a favor,en contra,a favor,a favor,a favor,bajo,bajo,bajo,bajo,bajo,bajo,180.0,0.5791666666666667,1.0,baja,tendencial,contra el día
B_completo,2025-09-19,MNQ,1,2,2025-09-19 13:47:00,24828.5,2025-09-19 14:26:00,24806.0,24806.5,24872.5,stop,-90.0,3.16,-93.16,88.0,-1.059,40,vwap_liq_rejection_long,78.75,6.025,126.5,1.6063492063492064,52.8811072682729,0.6930467792408308,7.14933153919992,True,False,1.414060625449892,24775.368892731727,24791.111133261184,24828.25,long,52.8811072682729,a favor,a favor,a favor,a favor,a favor,bajo,bajo,medio,alto,alto,medio,180.0,0.5791666666666667,1.0,baja,tendencial,a favor del día
B_completo,2025-09-22,MNQ,1,3,2025-09-22 10:18:00,24872.0,2025-09-22 10:37:00,24908.5,24853.75,24908.5,target,219.0,4.74,214.26,109.5,1.957,20,vwap_liq_rejection_long,66.25,9.9875,74.75,1.1283018867924528,15.63073480726598,2.347745719656814,11.343533037103043,True,False,1.1271191703409302,24855.619265192734,24836.88160789108,24871.25,long,15.63073480726598,a favor,a favor,a favor,a favor,a favor,bajo,bajo,bajo,medio,bajo,bajo,213.0,0.8650234741784038,1.0,media,tendencial,a favor del día
B_completo,2025-09-23,MNQ,-1,1,2025-09-23 10:02:00,24932.5,2025-09-23 10:42:00,24973.0,24972.5,24852.5,stop,-81.0,1.58,-82.58,80.0,-1.032,41,vwap_liq_rejection_short,77.25,13.475,80.25,1.0388349514563107,-32.78996413164714,-7.053088326698344,-7.74994661924211,False,True,1.3294567644652768,24965.789964131647,24983.290262592946,24933.0,short,32.78996413164714,a favor,a favor,a favor,a favor,a favor,bajo,medio,bajo,bajo,medio,medio,230.5,0.764642082429501,-1.0,media,tendencial,a favor del día
B_completo,2025-09-23,MNQ,-1,1,2025-09-23 13:02:00,24919.5,2025-09-23 13:36:00,24853.0,24952.75,24853.0,target,133.0,1.58,131.42,66.5,1.976,35,vwap_liq_rejection_short,77.25,7.925,94.75,1.226537216828479,-31.691954327710846,-0.7206750060649938,-4.603962046247034,True,True,1.2125789203395463,24951.44195432771,24949.66545428606,24919.75,short,31.691954327710846,a favor,a favor,a favor,a favor,mixta,bajo,bajo,bajo,medio,medio,bajo,230.5,0.764642082429501,-1.0,media,tendencial,a favor del día
B_completo,2025-09-24,MNQ,-1,1,2025-09-24 10:35:00,24794.0,2025-09-24 10:50:00,24829.0,24828.75,24724.5,stop,-70.0,1.58,-71.58,69.5,-1.03,16,vwap_liq_rejection_short,114.25,11.325,114.25,1.0,-32.26712498386405,-1.5108062773797428,-4.737219567788998,False,True,1.9797889372837296,24826.767124983864,24833.481270032888,24794.5,short,32.26712498386405,a favor,a favor,a favor,a favor,a favor,medio,medio,bajo,bajo,medio,alto,271.25,0.504147465437788,-1.0,alta,tendencial,a favor del día
B_completo,2025-09-25,MNQ,1,2,2025-09-25 15:13:00,24632.5,2025-09-25 15:17:00,24610.5,24610.75,24676.0,stop,-88.0,3.16,-91.16,87.0,-1.048,5,vwap_liq_rejection_long,159.75,11.5625,275.0,1.7214397496087637,51.345639913266496,0.7159961299294082,7.415734483482083,False,False,1.108709472345836,24580.654360086734,24601.53453390225,24632.0,long,51.345639913266496,a favor,a favor,a favor,a favor,mixta,alto,medio,alto,alto,alto,bajo,275.0,0.18727272727272729,1.0,alta,lateral,a favor del día
B_completo,2025-09-26,MNQ,1,1,2025-09-26 10:02:00,24722.5,2025-09-26 10:06:00,24670.5,24671.0,24825.5,stop,-104.0,1.58,-105.58,103.0,-1.025,5,vwap_liq_rejection_long,119.25,21.4875,133.75,1.121593291404612,42.67856702382778,3.931855570524931,21.545854255888116,True,False,1.342865281593722,24679.321432976172,24626.822097969485,24722.0,long,42.67856702382778,a favor,a favor,a favor,a favor,a favor,medio,alto,medio,medio,alto,medio,217.0,0.31682027649769584,1.0,media,mixto,a favor del día
B_completo,2025-09-29,MNQ,1,1,2025-09-29 10:24:00,24952.5,2025-09-29 11:11:00,24916.0,24916.25,25025.0,stop,-73.0,1.58,-74.58,72.5,-1.029,48,vwap_liq_rejection_long,109.25,13.825,129.25,1.1830663615560641,31.56450445590599,3.5186875452127424,52.41011017681376,True,True,1.1123909420645035,24920.185495544094,24794.27454115106,24951.75,long,31.56450445590599,a favor,a favor,a favor,a favor,mixta,medio,medio,medio,medio,medio,bajo,194.5,0.12853470437017994,-1.0,media,lateral,contra el día
B_completo,2025-09-30,MNQ,-1,3,2025-09-30 13:38:00,24737.0,2025-09-30 13:42:00,24755.5,24755.0,24701.0,stop,-111.0,4.74,-115.74,108.0,-1.072,5,vwap_liq_rejection_short,108.25,9.975,141.5,1.3071593533487298,-52.24122433066441,-1.4070928293222096,-12.804920295693591,False,True,1.8403769274700172,24789.741224330664,24790.096302288148,24737.5,short,52.24122433066441,a favor,a favor,a favor,a favor,a favor,medio,bajo,medio,medio,alto,alto,191.25,0.46797385620915033,1.0,media,mixto,contra el día
B_completo,2025-09-30,MNQ,1,1,2025-09-30 14:12:00,24801.0,2025-09-30 15:50:00,24881.0,24761.0,24881.0,target,160.0,1.58,158.42,80.0,1.98,99,vwap_liq_rejection_long,108.25,9.2,141.5,1.3071593533487298,12.29955206431623,-0.18923895241459832,-3.449955156451324,True,False,1.770921176645667,24788.450447935684,24784.840958444125,24800.75,long,12.29955206431623,en contra,en contra,a favor,a favor,a favor,medio,bajo,medio,medio,bajo,alto,191.25,0.46797385620915033,1.0,media,mixto,a favor del día
B_completo,2025-10-02,MNQ,-1,1,2025-10-02 10:52:00,25033.5,2025-10-02 13:26:00,25090.5,25090.0,24920.5,stop,-114.0,1.58,-115.58,113.0,-1.023,155,vwap_liq_rejection_short,154.75,14.8,154.75,1.0,-35.41705414743046,-2.188242649910535,11.255933689775702,False,True,1.198717158011595,25068.91705414743,25035.675951164412,25033.5,short,35.41705414743046,a favor,en contra,a favor,a favor,a favor,alto,medio,medio,bajo,medio,bajo,175.25,0.35520684736091296,-1.0,baja,mixto,a favor del día
B_completo,2025-10-02,MNQ,1,4,2025-10-02 13:42:00,25096.5,2025-10-02 13:56:00,25081.5,25082.0,25125.5,stop,-120.0,6.32,-126.32,116.0,-1.089,15,vwap_liq_rejection_long,154.75,6.95,175.25,1.1324717285945072,37.54760727589746,0.5344601607284858,9.143505039712181,True,False,1.210748481416658,25058.702392724103,25058.993414801305,25096.25,long,37.54760727589746,a favor,a favor,a favor,a favor,a favor,alto,bajo,medio,medio,medio,bajo,175.25,0.35520684736091296,-1.0,baja,mixto,contra el día
B_completo,2025-10-02,MNQ,1,1,2025-10-02 14:14:00,25107.0,2025-10-02 15:50:00,25116.5,25075.25,25170.5,session_flatten,19.0,1.58,17.42,63.5,0.274,97,vwap_liq_rejection_long,154.75,6.275,175.25,1.1324717285945072,46.22090225803913,0.5307632816002297,8.159486594180635,True,True,2.0729804801948175,25060.52909774196,25067.96772697305,25106.75,long,46.22090225803913,a favor,a favor,a favor,a favor,mixta,alto,bajo,medio,medio,alto,alto,175.25,0.35520684736091296,-1.0,baja,mixto,contra el día
B_completo,2025-10-03,MNQ,-1,1,2025-10-03 13:02:00,25094.0,2025-10-03 13:06:00,25027.0,25127.5,25027.0,target,134.0,1.58,132.42,67.0,1.976,5,vwap_liq_rejection_short,71.0,8.125,120.0,1.6901408450704225,-21.566400097137375,-0.07122728922331589,0.5849711645605566,False,True,3.6909307128997932,25115.816400097137,25122.12801173891,25094.25,short,21.566400097137375,a favor,en contra,a favor,a favor,a favor,bajo,bajo,bajo,alto,bajo,alto,248.0,0.5866935483870968,-1.0,media,tendencial,a favor del día
B_completo,2025-10-06,MNQ,1,1,2025-10-06 10:02:00,25174.0,2025-10-06 10:11:00,25134.5,25134.75,25252.5,stop,-79.0,1.58,-80.58,78.5,-1.026,10,vwap_liq_rejection_long,104.75,19.3375,104.75,1.0,10.175942462778039,-3.8202538393124996,33.686815737550205,False,False,1.5291601710836633,25163.574057537222,25063.024541016723,25173.75,long,10.175942462778039,en contra,a favor,a favor,a favor,mixta,medio,alto,bajo,bajo,bajo,medio,142.75,0.10507880910683012,-1.0,baja,lateral,contra el día
B_completo,2025-10-06,MNQ,1,1,2025-10-06 13:25:00,25224.5,2025-10-06 15:50:00,25195.0,25182.25,25309.0,session_flatten,-59.0,1.58,-60.58,84.5,-0.717,146,vwap_liq_rejection_long,104.75,6.3875,115.5,1.1026252983293556,57.457131031878816,1.3118403207736264,9.695222953690973,True,True,3.2615406450697226,25166.79286896812,25170.595053082703,25224.25,long,57.457131031878816,a favor,a favor,a favor,a favor,mixta,medio,bajo,bajo,medio,alto,alto,142.75,0.10507880910683012,-1.0,baja,lateral,contra el día
B_completo,2025-10-07,MNQ,1,3,2025-10-07 10:02:00,25247.5,2025-10-07 10:04:00,25229.0,25229.25,25284.0,stop,-111.0,4.74,-115.74,109.5,-1.057,3,vwap_liq_rejection_long,48.5,13.6875,48.5,1.0,4.889104824680544,1.9279208926200226,7.775348330964334,True,False,1.248763949710411,25241.86089517532,25221.14113725543,25246.75,long,4.889104824680544,a favor,a favor,a favor,a favor,a favor,bajo,medio,bajo,bajo,bajo,bajo,280.25,0.7288135593220338,-1.0,alta,tendencial,contra el día
B_completo,2025-10-07,MNQ,-1,1,2025-10-07 10:29:00,25210.5,2025-10-07 11:06:00,25115.0,25258.25,25115.0,target,191.0,1.58,189.42,95.5,1.983,38,vwap_liq_rejection_short,48.5,9.1375,58.0,1.1958762886597938,-28.51697936275741,-1.4901158004286117,4.176837212071405,False,True,3.00359224617053,25239.016979362757,25224.66670763151,25210.5,short,28.51697936275741,a favor,en contra,a favor,a favor,a favor,bajo,bajo,bajo,medio,medio,alto,280.25,0.7288135593220338,-1.0,alta,tendencial,a favor del día
B_completo,2025-10-09,MNQ,-1,2,2025-10-09 10:17:00,25262.5,2025-10-09 10:43:00,25207.5,25290.0,25207.5,target,220.0,3.16,216.84,110.0,1.971,27,vwap_liq_rejection_short,87.25,13.2,87.25,1.0,-22.827334180274192,-1.7194337795335741,-1.407256290800433,False,False,1.1126302755133628,25285.827334180274,25279.94589150809,25263.0,short,22.827334180274192,a favor,a favor,a favor,a favor,mixta,bajo,medio,bajo,bajo,bajo,bajo,176.5,0.31869688385269124,-1.0,baja,mixto,a favor del día
B_completo,2025-10-09,MNQ,-1,2,2025-10-09 13:12:00,25212.5,2025-10-09 13:30:00,25170.5,25233.5,25170.5,target,168.0,3.16,164.84,84.0,1.962,19,vwap_liq_rejection_short,87.25,13.5375,143.75,1.6475644699140402,-42.388985420566314,-1.8292429807479493,-7.856176848858013,False,True,1.3685283066929887,25254.638985420566,25248.230639623365,25212.25,short,42.388985420566314,a favor,a favor,a favor,a favor,a favor,bajo,medio,medio,alto,alto,medio,176.5,0.31869688385269124,-1.0,baja,mixto,a favor del día
B_completo,2025-10-10,MNQ,1,1,2025-10-10 10:09:00,25353.0,2025-10-10 10:17:00,25312.0,25312.5,25434.0,stop,-82.0,1.58,-83.58,81.0,-1.032,9,vwap_liq_rejection_long,94.25,18.6125,94.25,1.0,5.285996258866362,-1.607627453035093,26.56313188320928,False,True,1.121422519987146,25346.714003741134,25276.811995159296,25352.0,long,5.285996258866362,en contra,a favor,a favor,a favor,en contra,bajo,alto,bajo,bajo,bajo,bajo,1002.0,0.8964570858283433,-1.0,alta,tendencial,contra el día
B_completo,2025-10-20,MNQ,1,1,2025-10-20 10:24:00,25248.0,2025-10-20 10:54:00,25315.5,25214.25,25315.5,target,135.0,1.58,133.42,67.5,1.977,31,vwap_liq_rejection_long,124.75,14.275,138.25,1.1082164328657316,34.549003077303496,3.085955798957002,56.29370510420631,True,False,1.4284781274083362,25213.200996922697,25071.969886041876,25247.75,long,34.549003077303496,a favor,a favor,a favor,a favor,a favor,medio,medio,medio,medio,medio,medio,240.25,0.7877211238293444,1.0,media,tendencial,a favor del día
B_completo,2025-10-21,MNQ,-1,1,2025-10-21 10:02:00,25222.0,2025-10-21 10:20:00,25275.0,25274.5,25117.0,stop,-106.0,1.58,-107.58,105.0,-1.025,19,vwap_liq_rejection_short,90.75,21.225,90.75,1.0,-33.294557819524925,-6.615655682784563,-15.948265888233436,False,True,1.158076139746201,25255.294557819525,25299.18788619309,25222.0,short,33.294557819524925,a favor,a favor,a favor,a favor,a favor,bajo,alto,bajo,bajo,medio,bajo,144.5,0.12283737024221453,1.0,baja,lateral,contra el día
B_completo,2025-10-22,MNQ,-1,1,2025-10-22 10:15:00,25223.5,2025-10-22 10:30:00,25127.0,25271.75,25127.0,target,193.0,1.58,191.42,96.5,1.984,16,vwap_liq_rejection_short,116.75,16.7125,116.75,1.0,-14.579386501158297,1.7691750197591318,-9.735742234530335,False,True,1.412737057919016,25238.32938650116,25284.954516649617,25223.75,short,14.579386501158297,en contra,a favor,a favor,a favor,a favor,medio,alto,bajo,bajo,bajo,medio,484.25,0.48425400103252453,-1.0,alta,mixto,a favor del día
B_completo,2025-10-23,MNQ,1,1,2025-10-23 10:14:00,25135.0,2025-10-23 10:20:00,25100.5,25101.0,25203.0,stop,-69.0,1.58,-70.58,68.0,-1.038,7,vwap_liq_rejection_long,181.0,18.975,181.0,1.0,24.7701186780032,7.501829611919675,37.518609027512866,False,False,1.3000175610245603,25109.729881321997,25031.27790958011,25134.5,long,24.7701186780032,a favor,a favor,a favor,a favor,mixta,alto,alto,alto,bajo,medio,medio,289.5,0.8324697754749568,1.0,alta,tendencial,a favor del día
B_completo,2025-10-23,MNQ,1,1,2025-10-23 10:47:00,25174.5,2025-10-23 11:45:00,25132.0,25132.25,25259.0,stop,-85.0,1.58,-86.58,84.5,-1.025,59,vwap_liq_rejection_long,181.0,14.85,191.75,1.0593922651933703,50.96110450231936,5.977388844516099,30.673803215999214,True,False,2.0222161522352726,25123.03889549768,25065.155014022825,25174.0,long,50.96110450231936,a favor,a favor,a favor,a favor,a favor,alto,medio,alto,bajo,alto,alto,289.5,0.8324697754749568,1.0,alta,tendencial,a favor del día
B_completo,2025-10-24,MNQ,1,2,2025-10-24 13:49:00,25565.5,2025-10-24 14:04:00,25540.0,25540.25,25616.0,stop,-102.0,3.16,-105.16,101.0,-1.041,16,vwap_liq_rejection_long,120.5,5.6,139.0,1.1535269709543567,54.94940398002291,0.8410320426955877,13.321760831291613,True,False,2.403646091350441,25510.300596019977,25514.493896820564,25565.25,long,54.94940398002291,a favor,a favor,a favor,a favor,a favor,medio,bajo,medio,medio,alto,alto,139.0,0.2823741007194245,1.0,baja,mixto,a favor del día
B_completo,2025-10-27,MNQ,1,1,2025-10-27 10:30:00,25861.5,2025-10-27 14:56:00,25942.5,25821.0,25942.5,target,162.0,1.58,160.42,81.0,1.98,267,vwap_liq_rejection_long,63.5,14.6,80.5,1.2677165354330708,21.11229495934458,-0.22862794377215323,61.25064361950717,False,True,1.7483204461908988,25840.637705040655,25676.19309439858,25861.75,long,21.11229495934458,en contra,a favor,a favor,a favor,en contra,bajo,medio,bajo,medio,bajo,alto,185.25,0.786774628879892,1.0,media,tendencial,a favor del día
B_completo,2025-10-29,MNQ,-1,1,2025-10-29 13:27:00,26227.0,2025-10-29 14:01:00,26270.0,26269.75,26141.5,stop,-86.0,1.58,-87.58,85.5,-1.024,35,vwap_liq_rejection_short,62.75,6.625,123.0,1.9601593625498008,-38.70972932574659,-0.4382541215309175,3.520025298890687,True,True,2.5945617499620233,26266.459729325747,26245.323610171017,26227.75,short,38.70972932574659,a favor,en contra,a favor,a favor,mixta,bajo,bajo,bajo,alto,medio,alto,279.0,0.026881720430107527,-1.0,alta,lateral,a favor del día
B_completo,2025-10-30,MNQ,-1,1,2025-10-30 14:39:00,25988.5,2025-10-30 15:22:00,25916.5,26024.5,25916.5,target,144.0,1.58,142.42,72.0,1.978,44,vwap_liq_rejection_short,205.75,12.95,238.0,1.1567436208991495,-57.62157271444448,-0.7882791880438162,-13.513548664839618,False,True,1.3453735774369124,26046.621572714444,26044.500082409693,25989.0,short,57.62157271444448,a favor,a favor,a favor,a favor,a favor,alto,medio,alto,medio,alto,medio,301.5,0.7114427860696517,-1.0,alta,tendencial,a favor del día
B_completo,2025-11-03,MNQ,-1,1,2025-11-03 14:04:00,26114.0,2025-11-03 15:50:00,26090.0,26144.5,26053.0,session_flatten,48.0,1.58,46.42,61.0,0.761,107,vwap_liq_rejection_short,146.25,9.225,253.0,1.72991452991453,-0.6396722235404013,0.32629068321330124,7.898810551319912,False,True,2.162794276042468,26115.13967222354,26122.218369545233,26114.5,short,0.6396722235404013,en contra,en contra,a favor,a favor,a favor,alto,bajo,alto,alto,bajo,alto,253.0,0.4772727272727273,-1.0,media,mixto,a favor del día
B_completo,2025-11-05,MNQ,1,1,2025-11-05 10:24:00,25659.0,2025-11-05 11:30:00,25742.0,25617.5,25742.0,target,166.0,1.58,164.42,83.0,1.981,67,vwap_liq_rejection_long,203.0,25.2375,229.0,1.1280788177339902,48.04987040372362,6.99979285214431,9.779702743730013,False,True,1.2251500499429855,25611.200129596276,25636.999930932667,25659.25,long,48.04987040372362,a favor,a favor,a favor,a favor,en contra,alto,alto,alto,medio,alto,bajo,390.75,0.5035188739603327,1.0,alta,tendencial,a favor del día
B_completo,2025-11-10,MNQ,1,1,2025-11-10 10:22:00,25641.5,2025-11-10 10:48:00,25609.0,25609.5,25705.5,stop,-65.0,1.58,-66.58,64.0,-1.04,27,vwap_liq_rejection_long,128.75,17.2375,138.5,1.075728155339806,25.738850586345507,3.790715565901337,129.9242917033407,True,False,1.1397860496139145,25615.511149413654,25263.177543100326,25641.25,long,25.738850586345507,a favor,a favor,a favor,a favor,a favor,medio,alto,medio,bajo,medio,bajo,307.75,0.5913891145410236,1.0,alta,tendencial,a favor del día
